613,2014-08-30,7,8,11,16,41,44,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-8-11-16-41-44,613,#REF!,  15.38 ,7-8-11-16-35-41,7-8-11-16-35-44,7-8-11-35-41-44,7-8-16-35-41-44,7-11-16-35-41-44,8-11-16-35-41-44,7-8-11-16-41,7-8-11-16-44,7-8-11-41-44,7-8-16-41-44,7-11-16-41-44,8-11-16-41-44,7-8-11-16,7-8-11-41,7-8-11-44,7-8-16-41,7-8-16-44,7-8-41-44,7-11-16-41,7-11-16-44,7-11-41-44,7-16-41-44,8-11-16-41,8-11-16-44,8-11-41-44,8-16-41-44,11-16-41-44,7-8-11,7-8-16,7-11-16,8-11-16,7-8-41,7-11-41,8-11-41,7-16-41,8-16-41,11-16-41,7-8-44,7-11-44,8-11-44,7-16-44,8-16-44,11-16-44,7-41-44,8-41-44,11-41-44,16-41-44,127,1,01,03,05,25,03,01-03-05-25-03
614,2014-09-06,8,21,25,39,40,44,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-21-25-39-40-44,614,#REF!,  12.69 ,8-18-21-25-39-40,8-18-21-25-39-44,8-18-21-25-40-44,8-18-21-39-40-44,8-18-25-39-40-44,18-21-25-39-40-44,8-21-25-39-40,8-21-25-39-44,8-21-25-40-44,8-21-39-40-44,8-25-39-40-44,21-25-39-40-44,8-21-25-39,8-21-25-40,8-21-25-44,8-21-39-40,8-21-39-44,8-21-40-44,8-25-39-40,8-25-39-44,8-25-40-44,8-39-40-44,21-25-39-40,21-25-39-44,21-25-40-44,21-39-40-44,25-39-40-44,8-21-25,8-21-39,8-25-39,21-25-39,8-21-40,8-25-40,21-25-40,8-39-40,21-39-40,25-39-40,8-21-44,8-25-44,21-25-44,8-39-44,21-39-44,25-39-44,8-40-44,21-40-44,25-40-44,39-40-44,177,1,13,04,14,01,04,13-04-14-01-04
615,2014-09-13,10,17,18,19,23,27,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-17-18-19-23-27,615,#REF!,  5.26 ,10-17-18-19-23-35,10-17-18-19-27-35,10-17-18-23-27-35,10-17-19-23-27-35,10-18-19-23-27-35,17-18-19-23-27-35,10-17-18-19-23,10-17-18-19-27,10-17-18-23-27,10-17-19-23-27,10-18-19-23-27,17-18-19-23-27,10-17-18-19,10-17-18-23,10-17-18-27,10-17-19-23,10-17-19-27,10-17-23-27,10-18-19-23,10-18-19-27,10-18-23-27,10-19-23-27,17-18-19-23,17-18-19-27,17-18-23-27,17-19-23-27,18-19-23-27,10-17-18,10-17-19,10-18-19,17-18-19,10-17-23,10-18-23,17-18-23,10-19-23,17-19-23,18-19-23,10-17-27,10-18-27,17-18-27,10-19-27,17-19-27,18-19-27,10-23-27,17-23-27,18-23-27,19-23-27,114,1,07,01,01,04,04,07-01-01-04-04
616,2014-09-20,5,13,18,23,40,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-13-18-23-40-45,616,#REF!,  14.24 ,3-5-13-18-23-40,3-5-13-18-23-45,3-5-13-18-40-45,3-5-13-23-40-45,3-5-18-23-40-45,3-13-18-23-40-45,5-13-18-23-40,5-13-18-23-45,5-13-18-40-45,5-13-23-40-45,5-18-23-40-45,13-18-23-40-45,5-13-18-23,5-13-18-40,5-13-18-45,5-13-23-40,5-13-23-45,5-13-40-45,5-18-23-40,5-18-23-45,5-18-40-45,5-23-40-45,13-18-23-40,13-18-23-45,13-18-40-45,13-23-40-45,18-23-40-45,5-13-18,5-13-23,5-18-23,13-18-23,5-13-40,5-18-40,13-18-40,5-23-40,13-23-40,18-23-40,5-13-45,5-18-45,13-18-45,5-23-45,13-23-45,18-23-45,5-40-45,13-40-45,18-40-45,23-40-45,144,1,08,05,05,17,05,08-05-05-17-05
617,2014-09-27,4,5,11,12,24,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-5-11-12-24-27,617,#REF!,  8.78 ,4-5-11-12-24-28,4-5-11-12-27-28,4-5-11-24-27-28,4-5-12-24-27-28,4-11-12-24-27-28,5-11-12-24-27-28,4-5-11-12-24,4-5-11-12-27,4-5-11-24-27,4-5-12-24-27,4-11-12-24-27,5-11-12-24-27,4-5-11-12,4-5-11-24,4-5-11-27,4-5-12-24,4-5-12-27,4-5-24-27,4-11-12-24,4-11-12-27,4-11-24-27,4-12-24-27,5-11-12-24,5-11-12-27,5-11-24-27,5-12-24-27,11-12-24-27,4-5-11,4-5-12,4-11-12,5-11-12,4-5-24,4-11-24,5-11-24,4-12-24,5-12-24,11-12-24,4-5-27,4-11-27,5-11-27,4-12-27,5-12-27,11-12-27,4-24-27,5-24-27,11-24-27,12-24-27,83,1,01,06,01,12,03,01-06-01-12-03
618,2014-10-04,8,16,25,30,42,43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-16-25-30-42-43,618,#REF!,  12.75 ,8-15-16-25-30-42,8-15-16-25-30-43,8-15-16-25-42-43,8-15-16-30-42-43,8-15-25-30-42-43,15-16-25-30-42-43,8-16-25-30-42,8-16-25-30-43,8-16-25-42-43,8-16-30-42-43,8-25-30-42-43,16-25-30-42-43,8-16-25-30,8-16-25-42,8-16-25-43,8-16-30-42,8-16-30-43,8-16-42-43,8-25-30-42,8-25-30-43,8-25-42-43,8-30-42-43,16-25-30-42,16-25-30-43,16-25-42-43,16-30-42-43,25-30-42-43,8-16-25,8-16-30,8-25-30,16-25-30,8-16-42,8-25-42,16-25-42,8-30-42,16-30-42,25-30-42,8-16-43,8-25-43,16-25-43,8-30-43,16-30-43,25-30-43,8-42-43,16-42-43,25-42-43,30-42-43,164,1,08,09,05,12,01,08-09-05-12-01
619,2014-10-11,6,8,13,30,35,40,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-8-13-30-35-40,619,#REF!,  13.48 ,6-8-13-21-30-35,6-8-13-21-30-40,6-8-13-21-35-40,6-8-21-30-35-40,6-13-21-30-35-40,8-13-21-30-35-40,6-8-13-30-35,6-8-13-30-40,6-8-13-35-40,6-8-30-35-40,6-13-30-35-40,8-13-30-35-40,6-8-13-30,6-8-13-35,6-8-13-40,6-8-30-35,6-8-30-40,6-8-35-40,6-13-30-35,6-13-30-40,6-13-35-40,6-30-35-40,8-13-30-35,8-13-30-40,8-13-35-40,8-30-35-40,13-30-35-40,6-8-13,6-8-30,6-13-30,8-13-30,6-8-35,6-13-35,8-13-35,6-30-35,8-30-35,13-30-35,6-8-40,6-13-40,8-13-40,6-30-40,8-30-40,13-30-40,6-35-40,8-35-40,13-35-40,30-35-40,132,1,02,05,17,05,05,02-05-17-05-05
620,2014-10-18,2,16,17,32,39,45,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-16-17-32-39-45,620,#REF!,  14.83 ,2-16-17-32-39-40,2-16-17-32-40-45,2-16-17-39-40-45,2-16-32-39-40-45,2-17-32-39-40-45,16-17-32-39-40-45,2-16-17-32-39,2-16-17-32-45,2-16-17-39-45,2-16-32-39-45,2-17-32-39-45,16-17-32-39-45,2-16-17-32,2-16-17-39,2-16-17-45,2-16-32-39,2-16-32-45,2-16-39-45,2-17-32-39,2-17-32-45,2-17-39-45,2-32-39-45,16-17-32-39,16-17-32-45,16-17-39-45,16-32-39-45,17-32-39-45,2-16-17,2-16-32,2-17-32,16-17-32,2-16-39,2-17-39,16-17-39,2-32-39,16-32-39,17-32-39,2-16-45,2-17-45,16-17-45,2-32-45,16-32-45,17-32-45,2-39-45,16-39-45,17-39-45,32-39-45,151,1,14,01,15,07,06,14-01-15-07-06
621,2014-10-25,1,2,6,16,19,42,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2-6-16-19-42,621,#REF!,  14.08 ,1-2-6-9-16-19,1-2-6-9-16-42,1-2-6-9-19-42,1-2-9-16-19-42,1-6-9-16-19-42,2-6-9-16-19-42,1-2-6-16-19,1-2-6-16-42,1-2-6-19-42,1-2-16-19-42,1-6-16-19-42,2-6-16-19-42,1-2-6-16,1-2-6-19,1-2-6-42,1-2-16-19,1-2-16-42,1-2-19-42,1-6-16-19,1-6-16-42,1-6-19-42,1-16-19-42,2-6-16-19,2-6-16-42,2-6-19-42,2-16-19-42,6-16-19-42,1-2-6,1-2-16,1-6-16,2-6-16,1-2-19,1-6-19,2-6-19,1-16-19,2-16-19,6-16-19,1-2-42,1-6-42,2-6-42,1-16-42,2-16-42,6-16-42,1-19-42,2-19-42,6-19-42,16-19-42,86,1,01,04,10,03,23,01-04-10-03-23
622,2014-11-01,9,15,16,21,28,34,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9-15-16-21-28-34,622,#REF!,  8.38 ,9-15-16-21-24-28,9-15-16-21-24-34,9-15-16-24-28-34,9-15-21-24-28-34,9-16-21-24-28-34,15-16-21-24-28-34,9-15-16-21-28,9-15-16-21-34,9-15-16-28-34,9-15-21-28-34,9-16-21-28-34,15-16-21-28-34,9-15-16-21,9-15-16-28,9-15-16-34,9-15-21-28,9-15-21-34,9-15-28-34,9-16-21-28,9-16-21-34,9-16-28-34,9-21-28-34,15-16-21-28,15-16-21-34,15-16-28-34,15-21-28-34,16-21-28-34,9-15-16,9-15-21,9-16-21,15-16-21,9-15-28,9-16-28,15-16-28,9-21-28,15-21-28,16-21-28,9-15-34,9-16-34,15-16-34,9-21-34,15-21-34,16-21-34,9-28-34,15-28-34,16-28-34,21-28-34,123,1,06,01,05,07,06,06-01-05-07-06
623,2014-11-08,7,13,30,39,41,45,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-13-30-39-41-45,623,#REF!,  14.38 ,7-13-25-30-39-41,7-13-25-30-39-45,7-13-25-30-41-45,7-13-25-39-41-45,7-25-30-39-41-45,13-25-30-39-41-45,7-13-30-39-41,7-13-30-39-45,7-13-30-41-45,7-13-39-41-45,7-30-39-41-45,13-30-39-41-45,7-13-30-39,7-13-30-41,7-13-30-45,7-13-39-41,7-13-39-45,7-13-41-45,7-30-39-41,7-30-39-45,7-30-41-45,7-39-41-45,13-30-39-41,13-30-39-45,13-30-41-45,13-39-41-45,30-39-41-45,7-13-30,7-13-39,7-30-39,13-30-39,7-13-41,7-30-41,13-30-41,7-39-41,13-39-41,30-39-41,7-13-45,7-30-45,13-30-45,7-39-45,13-39-45,30-39-45,7-41-45,13-41-45,30-41-45,39-41-45,175,1,06,17,09,02,04,06-17-09-02-04
624,2014-11-15,1,7,19,26,27,35,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-7-19-26-27-35,624,#REF!,  11.81 ,1-7-16-19-26-27,1-7-16-19-26-35,1-7-16-19-27-35,1-7-16-26-27-35,1-16-19-26-27-35,7-16-19-26-27-35,1-7-19-26-27,1-7-19-26-35,1-7-19-27-35,1-7-26-27-35,1-19-26-27-35,7-19-26-27-35,1-7-19-26,1-7-19-27,1-7-19-35,1-7-26-27,1-7-26-35,1-7-27-35,1-19-26-27,1-19-26-35,1-19-27-35,1-26-27-35,7-19-26-27,7-19-26-35,7-19-27-35,7-26-27-35,19-26-27-35,1-7-19,1-7-26,1-19-26,7-19-26,1-7-27,1-19-27,7-19-27,1-26-27,7-26-27,19-26-27,1-7-35,1-19-35,7-19-35,1-26-35,7-26-35,19-26-35,1-27-35,7-27-35,19-27-35,26-27-35,115,1,06,12,07,01,08,06-12-07-01-08
625,2014-11-22,3,6,7,20,21,39,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6-7-20-21-39,625,#REF!,  12.38 ,3-6-7-13-20-21,3-6-7-13-20-39,3-6-7-13-21-39,3-6-13-20-21-39,3-7-13-20-21-39,6-7-13-20-21-39,3-6-7-20-21,3-6-7-20-39,3-6-7-21-39,3-6-20-21-39,3-7-20-21-39,6-7-20-21-39,3-6-7-20,3-6-7-21,3-6-7-39,3-6-20-21,3-6-20-39,3-6-21-39,3-7-20-21,3-7-20-39,3-7-21-39,3-20-21-39,6-7-20-21,6-7-20-39,6-7-21-39,6-20-21-39,7-20-21-39,3-6-7,3-6-20,3-7-20,6-7-20,3-6-21,3-7-21,6-7-21,3-20-21,6-20-21,7-20-21,3-6-39,3-7-39,6-7-39,3-20-39,6-20-39,7-20-39,3-21-39,6-21-39,7-21-39,20-21-39,96,1,03,01,13,01,18,03-01-13-01-18
626,2014-11-29,13,14,26,33,40,43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-14-26-33-40-43,626,#REF!,  11.68 ,13-14-15-26-33-40,13-14-15-26-33-43,13-14-15-26-40-43,13-14-15-33-40-43,13-15-26-33-40-43,14-15-26-33-40-43,13-14-26-33-40,13-14-26-33-43,13-14-26-40-43,13-14-33-40-43,13-26-33-40-43,14-26-33-40-43,13-14-26-33,13-14-26-40,13-14-26-43,13-14-33-40,13-14-33-43,13-14-40-43,13-26-33-40,13-26-33-43,13-26-40-43,13-33-40-43,14-26-33-40,14-26-33-43,14-26-40-43,14-33-40-43,26-33-40-43,13-14-26,13-14-33,13-26-33,14-26-33,13-14-40,13-26-40,14-26-40,13-33-40,14-33-40,26-33-40,13-14-43,13-26-43,14-26-43,13-33-43,14-33-43,26-33-43,13-40-43,14-40-43,26-40-43,33-40-43,169,1,01,12,07,07,03,01-12-07-07-03
627,2014-12-06,2,9,22,25,31,45,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-9-22-25-31-45,627,#REF!,  14.07 ,2-9-12-22-25-31,2-9-12-22-25-45,2-9-12-22-31-45,2-9-12-25-31-45,2-12-22-25-31-45,9-12-22-25-31-45,2-9-22-25-31,2-9-22-25-45,2-9-22-31-45,2-9-25-31-45,2-22-25-31-45,9-22-25-31-45,2-9-22-25,2-9-22-31,2-9-22-45,2-9-25-31,2-9-25-45,2-9-31-45,2-22-25-31,2-22-25-45,2-22-31-45,2-25-31-45,9-22-25-31,9-22-25-45,9-22-31-45,9-25-31-45,22-25-31-45,2-9-22,2-9-25,2-22-25,9-22-25,2-9-31,2-22-31,9-22-31,2-25-31,9-25-31,22-25-31,2-9-45,2-22-45,9-22-45,2-25-45,9-25-45,22-25-45,2-31-45,9-31-45,22-31-45,25-31-45,134,1,07,13,03,06,14,07-13-03-06-14
628,2014-12-13,1,7,12,15,23,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-7-12-15-23-42,628,#REF!,  13.20 ,1-7-11-12-15-23,1-7-11-12-15-42,1-7-11-12-23-42,1-7-11-15-23-42,1-11-12-15-23-42,7-11-12-15-23-42,1-7-12-15-23,1-7-12-15-42,1-7-12-23-42,1-7-15-23-42,1-12-15-23-42,7-12-15-23-42,1-7-12-15,1-7-12-23,1-7-12-42,1-7-15-23,1-7-15-42,1-7-23-42,1-12-15-23,1-12-15-42,1-12-23-42,1-15-23-42,7-12-15-23,7-12-15-42,7-12-23-42,7-15-23-42,12-15-23-42,1-7-12,1-7-15,1-12-15,7-12-15,1-7-23,1-12-23,7-12-23,1-15-23,7-15-23,12-15-23,1-7-42,1-12-42,7-12-42,1-15-42,7-15-42,12-15-42,1-23-42,7-23-42,12-23-42,15-23-42,100,1,06,05,03,08,19,06-05-03-08-19
629,2014-12-20,19,28,31,38,43,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-28-31-38-43-44,629,#REF!,  8.82 ,1-19-28-31-38-43,1-19-28-31-38-44,1-19-28-31-43-44,1-19-28-38-43-44,1-19-31-38-43-44,1-28-31-38-43-44,19-28-31-38-43,19-28-31-38-44,19-28-31-43-44,19-28-38-43-44,19-31-38-43-44,28-31-38-43-44,19-28-31-38,19-28-31-43,19-28-31-44,19-28-38-43,19-28-38-44,19-28-43-44,19-31-38-43,19-31-38-44,19-31-43-44,19-38-43-44,28-31-38-43,28-31-38-44,28-31-43-44,28-38-43-44,31-38-43-44,19-28-31,19-28-38,19-31-38,28-31-38,19-28-43,19-31-43,28-31-43,19-38-43,28-38-43,31-38-43,19-28-44,19-31-44,28-31-44,19-38-44,28-38-44,31-38-44,19-43-44,28-43-44,31-43-44,38-43-44,203,1,09,03,07,05,01,09-03-07-05-01
